User-ID,ISBN,Book-Rating
196160,0028621565,7
6073,0440416027,9
266522,0752518046,3
80810,0441005578,7
161870,0262540835,10
84479,0671872656,9
91576,0141182636,8
1424,0316291161,8
154469,0425163385,10
136010,0061054909,8
161200,1584850205,7
58482,1885113552,10
223530,0375701427,6
259057,846630679X,9
276680,0375401466,9
44893,0441790348,9
62862,0385335482,8
24194,0307117383,9
206563,0553227971,9
79942,0439295750,7
88738,0345447867,10
59269,0142000663,10
179799,0712678867,10
92547,043590972X,9
16246,0345353145,6
165758,0345373243,5
264085,9725681738,10
113519,0312195516,9
164905,0373033362,5
166141,0140440305,6
55142,0425185222,5
78933,8508029802,9
104665,0451137965,8
164581,0439139600,10
220240,0394577787,9
99720,0440206154,10
160062,0671042181,10
139480,2070406962,7
265115,0345436520,7
190741,0786889535,6
12100,0671683993,7
136252,0803294069,8
17667,0684862743,9
225763,0029064414,5
187520,074603010X,8
22365,0393038025,8
262902,0552134635,6
44852,038548951X,9
274466,0451528921,9
253821,0764220497,10
269157,0679751068,7
174304,0064400018,9
252292,0743411269,9
221705,0446611778,10
75485,0385315236,10
102702,0345423631,10
272225,0471407380,7
252662,0871138204,8
197687,0140449132,9
39773,0590414275,5
123468,0425167135,7
30712,0330304062,3
271375,0155055887,10
60569,0804109567,7
68128,0553580302,7
201447,0451821890,4
271195,037380508X,10
143968,0385314744,9
7283,0671522817,6
214920,0836204387,9
188951,0553284347,9
69078,0060268905,8
35918,0312182619,5
244685,0440118700,8
128406,0066214440,6
22521,0553213105,10
106007,006099505X,10
20201,0786906456,10
43842,0515129240,7
236269,0060973757,10
189080,0743483359,4
80803,2264029951,7
104113,055326690X,10
137816,1573229326,7
72214,0375802118,10
69252,0385084765,9
16718,0446519073,10
79266,0446610542,9
166596,0064400050,10
149511,3406315445,7
28523,044991058X,5
130474,039914840X,10
172061,0449907481,9
148898,1551668912,5
102275,0446612790,9
84882,1877733075,10
35859,0064462277,10
160571,0767905318,9
10314,0375702709,7
130571,0312955901,8
204457,0316780375,9
228868,0375800409,4
224525,0130957836,10
170513,0192800329,9
129851,0060929979,7
132663,0786707127,9
276018,3426601095,7
246311,0156806754,10
76168,0590934899,8
217566,0553487124,5
228681,0373484895,4
79266,0671728571,9
41781,0312982615,8
199041,0345424719,8
27740,0756400538,8
259629,0449002411,7
31826,0130832545,10
193458,0140620206,8
47128,0425192032,8
136560,8807701510,9
113435,0425177424,7
190871,0091812585,8
31308,0446611867,9
86033,0316853585,7
177072,014100018X,9
240100,8807810786,7
104211,0449223604,7
199167,2841160297,9
112240,0060969911,10
117132,0446611867,10
223066,0452273374,6
52293,0151002290,4
243294,0671696513,7
209174,0316601950,7
30898,0964490234,8
14521,0061014176,5
225986,0140433813,9
81560,0345333926,7
204864,0140119906,10
260944,0385246641,8
208907,0486414272,10
148798,0963662015,10
94173,0737000619,10
269557,038071907X,9
61901,0525945040,10
33145,2070385779,7
172030,0373825137,8
211351,0698114213,8
261973,0821768034,7
272573,0812512456,8
216466,0425191257,10
166922,0140620168,7
153621,8430043659,6
179739,0671739727,7
64436,0345348036,9
9029,8401472687,5
158344,0224051709,5
3757,8401321786,8
170077,0380817691,8
86720,0425141977,7
176214,0831727411,8
273906,344216107X,8
102275,0671701231,8
236625,0060969911,9
173111,067976397X,10
229632,0373074093,5
114446,074343059X,9
208555,0142300896,10
84866,0575070897,1
276231,042516098X,6
269890,0451457307,6
100264,0312991460,10
51450,0060589779,10
98628,0440945151,9
249958,0679891307,8
113030,0061073628,8
267635,0394849027,8
228868,0679843655,5
244685,0061057940,5
182053,068416325X,10
31826,034538430X,10
214102,0440235529,5
57398,1575665816,9
201526,0446310786,9
206563,0553579606,8
212142,0446522252,10
10354,1591822084,10
60424,0722162936,4
154345,0140276335,7
116866,0415925339,8
76151,0316693324,10
88733,0061056022,8
55927,0553296981,10
55490,0062511645,10
95316,031210491X,10
17667,0441004520,5
87911,0440467012,6
271284,0380785188,5
84024,0553581295,8
58067,8420441708,7
152186,0316519294,8
128122,0718001702,10
79215,0399151435,8
167507,0552525952,9
132500,3453062345,5
8245,0380820447,8
244662,0373116926,8
121264,0380793059,3
185677,0393312836,8
124487,0446604666,10
95932,0312953615,7
240370,0316776963,4
227250,0373764170,10
234281,2253049980,7
59172,0425181456,10
76350,0552993360,3
42419,0671021001,8
167471,013675869X,7
1903,0806957050,10
43006,0553579525,8
170595,0373706901,1
208141,0140586156,10
98547,0451404467,7
117873,0385720114,5
88416,0553278002,5
65663,0316693294,8
170634,0425179451,7
62339,1863433007,10
76151,0373290918,5
30994,0375707972,9
7864,0671736809,7
55187,0060199652,10
149907,0020223412,9
174916,0848724453,10
269728,033028553X,8
216435,0670030961,10
221870,0786012412,9
258185,0060085444,7
80945,0316666343,9
235146,0679426159,8
177073,0515108030,9
145916,8877825456,10
216557,0679749012,8
38273,0152008128,10
30445,0553298542,7
229551,0373250169,10
93092,0261102389,10
16634,0345313860,10
81771,0486264564,10
278582,0425190927,7
191775,0261662554,9
43910,0029160030,8
123257,0553213415,8
43842,0440206154,10
28634,0312964005,7
203017,0786862564,7
164926,0345339681,9
274803,3453861434,1
121264,0345423402,3
215986,0439064864,8
230522,0140390103,8
243876,3522701003,6
238475,0380798654,10
38781,0373613695,10
197206,0824514513,8
242646,0446601241,10
209229,0380715899,5
212965,0307610306,9
254859,0439567629,10
99032,0345377648,8
129851,0060987103,8
266840,0393314804,9
247447,0373250274,8
256843,0345441133,8
97754,0312872437,7
184513,0345445856,8
271622,014006110X,9
122881,014014305X,8
10354,1591160944,10
234597,0618257497,9
60583,0151731527,8
222204,0316153990,9
259660,8440682492,7
224108,345339681,6
232990,0804106304,8
230013,0842345930,4
66680,0446611867,5
243213,2070416151,10
96473,3522433238,6
177233,0070064512,7
252903,0192833553,5
223787,006621369X,10
36817,0684851369,5
31308,1558747435,7
166123,0316707414,10
248356,843970979X,10
151098,0821728903,10
28735,3499222787,8
39616,0448095068,9
66574,1573229326,8
153054,0393318249,9
175100,034540288X,8
183101,0811214044,8
60707,0020296703,9
44893,0446675059,8
229409,0380800659,7
153723,0373764456,7
179744,0345382226,8
49980,0316688495,8
50823,0373077718,9
167478,0060161647,10
23699,0345387651,10
71739,3551580812,8
141511,0786885688,6
79441,0030477166,8
52293,0694524379,10
223953,0804115613,7
117963,0679425136,8
147166,0091825369,6
212965,0060092963,5
18401,0373764790,10
11676,0000000000,9
57725,0316666343,10
62895,0099263815,10
41084,0425140318,6
193898,0380707616,7
121726,1863962514,7
11601,0446310786,10
60244,0064471047,9
226362,0060391839,10
37712,0061097101,10
127200,0275337405,7
260473,0553213415,3
258534,0345413903,9
162738,0140096930,7
58855,076450830X,7
69156,0345417062,9
249128,8475098150,10
172742,0307102580,6
127200,0307141608,8
168216,0671534645,8
94744,0789709325,8
151824,0061058092,10
183995,0394515315,9
243065,1877988286,10
126196,0375727345,7
259006,014034893X,8
77039,8422693445,5
69405,044020111X,9
230699,0452268060,8
39467,0451457994,7
60319,0446890359,10
112541,0446611921,7
106849,0743212002,8
133571,0385314698,7
106007,0440206154,7
156111,1569317011,10
29209,0786889608,6
24641,0380016362,6
167800,0345331591,10
235895,0394487281,7
170073,0340767316,7
114865,0061058025,7
85656,0440784743,7
235506,0345426266,8
244685,0380767392,9
100345,8825612362,8
30445,0553276662,7
179216,8401328810,7
146175,0028637763,8
99720,0060520124,9
229011,0380776839,10
76350,0435901001,8
44296,0743412362,10
155495,1558745017,10
168029,0373483651,7
2276,0030632366,9
196148,2203001100,9
98686,0440322278,10
16417,0425162443,8
225810,0671450824,10
95301,0439992419,9
55493,0553250426,10
209148,0448420473,7
73196,0935304681,10
103541,3404242858,7
191720,3257212763,9
152483,9722902636,8
197206,0446394629,3
69232,044651652X,9
253821,0812570944,10
111947,0451179285,10
199416,0375400060,8
222488,342320396X,9
20060,0446527165,9
176214,084395048X,6
177349,0373078358,7
83109,0553244388,6
93363,0020442106,8
101304,0446667900,10
52853,0312913656,6
6662,0609805509,8
38781,0373168977,10
184985,0300096860,9
41897,0380718235,8
232579,0732256798,5
242106,0345351525,10
16599,0679763309,8
97952,0141011297,6
108243,0736413421,5
214138,0440235804,6
39227,0441007872,7
248477,0064472779,6
249058,1561706671,10
109491,051512947,8
1211,0752853694,8
131032,0440221897,8
60424,070200815,3
152309,0764501100,10
84897,0375752501,7
153054,0553213695,8
225886,0061094145,9
882,0340188022,9
8245,0142001430,9
225986,0434009407,8
223814,0141001895,2
141493,0446606383,8
107301,0007110928,9
75783,0684196697,5
240883,0786706473,5
106028,883177249X,8
81611,0064431622,7
61704,0425165299,8
190374,0771037902,7
64241,0671708821,10
162738,0375703764,6
25804,0889995257,7
203910,0439053870,10
185634,051511264X,10
129851,0060158654,5
76818,0449226379,9
140000,014011291X,8
30994,0446608262,10
55244,8807013967,8
200643,0670892963,8
198243,8429748695,7
55142,0425183130,5
143011,0676972578,8
125538,155013325X,8
93711,0373227604,8
244375,0965916456,7
30533,0451523555,10
170118,055381477X,7
68185,0345300378,9
264031,006101351X,9
97160,0440217652,6
200422,0060740450,5
28938,0877739811,10
85280,0192835440,5
118533,076660716X,10
215829,0375702709,9
16795,0060633875,9
123744,0553279556,7
187145,0375412530,8
249862,0140239510,10
244277,0330334026,1
62272,0440176484,10
79215,0385336608,8
125203,0553153277,9
235498,0312872836,7
67663,0060391448,7
66485,3446189009,10
8734,0898152399,5
216466,0061031844,8
2179,0941104184,10
151762,3453131282,7
78973,0091792304,8
28594,0440208149,8
158254,0890876517,9
32802,0671867091,7
205487,0740722182,8
201783,0060248025,7
107784,034538475X,5
21014,0312305060,8
122037,783251010981,10
17282,0553575015,8
217121,0434239011,5
205383,0749395990,10
3363,0374336644,10
182414,0440840007,10
227702,951898084,7
73588,0451197127,6
221732,0380725231,7
238781,0440402506,8
210035,0345406346,8
262940,0316776963,9
264996,0893342483,8
235105,0060188901,8
206563,0446610399,5
110483,0060739428,8
190741,0061030597,5
88733,0062732943,10
166772,8422616882,10
130847,0878575022,10
46145,0060975288,9
95903,0767914767,10
48217,044022165X,9
105745,8479742429,7
239584,0316678104,9
234281,2070370925,9
46398,0312421273,7
95932,0316770183,6
92547,0140074317,10
260067,6671508482,6
48046,0802130208,6
273718,0786886323,8
119590,0316666343,6
173632,3205055683,10
157273,0060922249,8
231393,0440430712,5
84897,014029628X,7
216683,0060808403,8
125519,044021145X,10
5476,0804109052,5
142005,0553296981,10
12835,3426618303,8
135776,0261666517,8
1211,2723407403,9
26516,0590226398,10
123460,0440211727,7
172061,0451197410,10
129289,0 00 655241 2,8
109741,0140430164,10
269391,354842032X,8
70594,0345418263,10
232131,0380765454,7
137688,0312179405,8
132371,0970760094,5
79285,0345440838,4
169682,0345409469,5
232522,0679886370,10
187256,0312195516,5
19493,037322592X,7
79285,0684853779,10
208406,0440200040,8
66485,033048205X,10
14387,0553576925,6
249791,0553272535,8
18067,044661162X,8
9747,0451202821,10
40889,0440220602,8
246247,0439425220,10
183196,034542848X,10
110934,0062507249,9
27647,0099862506,8
177879,1556706561,7
90198,0446608890,7
257700,0373710798,3
47605,0805239677,6
90105,2253140503,8
61854,0446326925,10
199041,0140298479,10
53278,0553275976,8
278582,0061044725,10
27593,842264603X,6
255546,1565123638,8
245499,3453056264,7
273344,0394735307,8
97972,184115346X,10
255814,1858286786,8
106007,0061012491,8
266840,0553213067,7
62558,0553273817,9
56391,0671040588,7
127384,0553210092,7
270605,0446672211,10
160401,0373030568,5
41589,0449001725,9
251394,0312096704,8
203280,0064407667,5
101305,006101351X,7
169681,0439188776,7
95991,0373030819,5
27740,0399146644,6
184985,0156996936,8
95025,0195124952,7
81318,0316666343,2
158433,0380798360,8
60098,0373760582,8
132836,0385241844,8
151762,3442356172,7
215953,8423953262,7
107326,0441627404,6
143715,0767908198,7
236058,0316284955,9
113277,0373765592,10
89610,9771120519000,5
152099,0590037102,9
223814,0140512810,8
256247,0751530328,7
151139,0312983271,5
13279,0156790157,8
46909,0440224861,7
3373,0425155781,6
69056,0486204227,10
217375,0559275448,10
41455,0671039350,6
248496,0586211632,3
250398,0316155306,6
110440,0385508042,7
243360,0679722572,6
157811,0345425480,10
272233,0671447343,7
19664,0312038992,4
179772,0385302320,9
15208,0151153752,7
69775,067164257X,10
240035,0553260960,8
107784,0060160799,5
50849,0878570756,7
22074,0440236673,7
87141,0132896613,6
28255,0590465740,6
197775,055321313X,10
95316,0380769336,6
76499,002411510X,10
22107,014027927X,7
101550,0582538505,9
195116,086396065,8
16795,0060267828,5
213316,0375502548,9
233917,0373185065,10
46443,0140505393,9
133192,0552140287,10
105028,0312851170,8
242499,0836210263,8
190741,0811824152,8
40889,0385315090,10
159834,0671795872,7
140036,0345436520,9
12538,044022022X,5
81263,0099438569,9
18155,0743477154,7
111578,0395977894,10
104812,0380788756,7
239584,0345361792,10
51992,0345389247,8
254498,8806161806,6
269566,002542730X,7
242465,007014513X,10
137803,8807700662,7
76019,0345418794,8
193778,0425173895,10
98723,0553104241,7
86408,0440131480,10
52917,0345427637,4
262998,0099283190,7
36836,0517347075,10
224646,0335098622,8
65663,0385508417,9
208568,0893753440,5
95301,0552134643,10
277478,0312113420,7
138883,0425163970,8
174726,0515131210,7
24194,0307119491,9
19085,0345345975,8
27812,0609608258,9
163488,0375506179,7
254064,0671891685,8
225066,0446673544,9
136326,037322639X,5
223501,0345375351,7
76352,0345396685,9
14079,0451163532,8
273197,0316693235,8
212088,0140622683,8
270820,0345448820,8
10447,0060976845,8
102967,0445046619,6
187747,0452266637,9
108405,0425175162,3
174848,0395366968,9
223066,0670811475,8
51252,0679433015,7
272233,0553277375,6
119575,0345387007,8
6242,0060987103,7
164465,0030180716,6
231891,3492236074,8
153621,8450547911,5
183142,0373244460,10
55006,0679762671,10
253668,0534528252,10
102359,0448095017,9
262208,0671468200,6
233911,0028633504,8
114988,0060185716,6
219951,0553280368,9
181687,0440224780,7
189115,1884822738,7
238630,0060230045,7
113944,0515125490,5
92979,0884481921,5
112502,0767908171,9
125039,0345371038,7
23871,0688171877,10
246798,1864470119,8
113955,0425171132,8
269439,0553107305,10
59172,042513329X,10
240543,0761519319,10
44595,0553562894,7
277427,0141439742,8
148220,3499129728,7
194646,0140089128,10
104399,0394844947,10
132282,0670032557,10
98484,0553212419,9
232959,0374153248,7
210485,0312868383,8
177072,0446612790,9
159858,0441003257,9
141958,0440224608,8
66443,039952584X,8
50895,0316666343,9
1733,0373708300,5
194519,9500285339,10
51526,0679723056,6
184279,0380725932,6
33826,0804110387,7
55734,0708960022,5
75149,0142001740,9
204676,0140386335,9
131027,0385474016,8
138602,0345360001,8
187520,1842052829,5
126531,5811202571,8
114216,0312951795,8
113663,0061012351,9
229551,0312171838,9
100345,8879833030,8
125039,006053821X,7
148966,0373217390,5
11724,0451183665,7
59967,0571195393,6
147781,0889841403,7
157273,0394564243,7
178920,0060183357,8
220278,002040400X,8
187065,0374516901,8
212628,0345324412,8
165183,037570504X,9
143792,0440204887,7
258270,0446604801,10
155495,0380002558,10
37790,0373261179,10
82511,0099894904,8
205487,0877018545,8
189835,0064405788,5
204167,0380750872,1
116758,0385337574,8
111133,1559720646,9
39616,0310200970,9
210587,0312319142,7
102164,0440211263,7
144255,0743262433,7
79556,0140926682,7
107021,0312971346,9
91058,0446524131,10
60424,0947792139,4
255943,0340728302,6
53614,0446611212,10
21618,0142000949,7
101851,0070650284,8
54828,3548242529,9
6251,0140328696,9
185634,0446969516,7
116183,0806962674,7
206202,0786803398,7
90232,2253137243,10
193560,0099402599,8
64946,0395841720,9
113904,044922502X,7
79266,0515132020,9
258534,0312971346,10
249128,8433925180,9
232579,0875167098,6
59150,006016848X,5
82497,0380820846,8
59189,039914840X,8
118333,044809522X,10
10447,042516876X,6
114368,0345334531,5
138995,0451124995,9
231210,0140277749,8
23872,0030975891,7
238065,0440176484,10
196108,0836218515,8
138198,0380537516,5
229282,2831571995,8
93453,0316182540,10
10560,0345384466,8
121264,044922502X,9
17282,0373079680,8
146175,0876056451,8
181532,1860466303,5
170634,0060915153,7
60858,0312989474,2
41700,3404147537,3
240051,0764500155,8
60621,0312966970,10
250359,0446342106,5
190708,0425046591,7
232964,0451183886,8
140036,0553256696,9
170513,0345427637,8
201526,0452269571,8
71102,0380815931,8
12650,8404040677,8
71900,0517182661,8
88733,0140296301,8
144478,0679781587,7
171968,0452284899,7
251843,0345366239,10
180860,0553293761,7
76803,0446670006,9
37208,0373097441,7
263344,156389016X,8
33826,0824515617,9
62239,0590634275,5
212275,0679844074,8
93363,0310225590,9
137006,3442350247,10
90391,0446359459,9
153342,0373280084,8
236727,0718135334,8
41084,0451160959,8
241802,059044932X,5
28591,0373027680,6
105028,014062239X,9
185384,0373870124,7
106173,3492227651,8
74287,B00008VFCA,10
14461,340413088X,8
7864,0553292323,5
49889,0020185502,7
57006,044020898,10
202711,0060294884,9
267282,0316107611,10
150968,0515134120,6
100906,0061053864,8
158714,0553342347,8
18401,0373484712,9
62862,0060930535,10
210035,0451160525,7
123544,0385007515,7
79740,0671568833,6
164323,0394758285,9
206563,0399147195,10
58594,0575400951,9
113030,078688200X,10
22107,0380868768,10
230522,0060977744,10
153950,0380788624,6
220597,0804119538,7
86392,0446675385,10
131675,9029544627,6
146175,0609804693,5
135776,0553287613,3
218568,0553204572,10
104636,0061094110,8
199416,0316969443,5
15408,0399504338,10
184465,0708831532,9
173122,0312195516,2
58062,0553575422,7
166825,0821718037,5
26535,0373292694,5
100578,0192833693,9
42718,0762101326,10
243745,0446802204,6
124079,0590413996,7
213312,0871401819,10
222035,0060173289,5
61427,0440207665,9
225199,0062502182,5
21540,0345398750,9
243312,0789420473,7
221687,1579731082,9
201058,0449906337,9
30273,0330258648,7
155916,0553274848,9
233578,0967025206,5
201969,0312959443,9
43678,0486266907,7
61038,006109028X,5
42458,1552782158,9
148590,0553576798,9
48975,0679402829,5
94853,0002317141,8
214436,0804109745,9
21031,0375701044,7
179256,9722904566,10
59269,0553157655,10
129883,0375700757,8
139480,2715812647,9
276307,0312274920,9
111637,0375706410,5
135776,0451166892,7
75783,0394759893,8
18850,3806874433,6
173481,0440221471,8
241666,0374128715,8
186039,0393320979,5
94529,0688167535,9
56959,014031010X,10
152260,0671510053,8
133571,0453004768,8
205473,031211107X,10
205843,0786867647,9
58911,043936213X,5
165499,0140079319,8
213316,0060088877,6
204676,019860131X,10
161831,0425194515,10
26593,0590683632,10
47316,0451141490,7
29526,038097617X,10
52917,0295956453,7
236959,0786830204,7
206219,0451452682,7
184299,0380752859,7
224159,0061053589,6
231210,0140390227,9
28177,0425179613,10
111944,0441008135,9
91342,0373835671,5
210273,0708880762,8
155014,0451153553,10
7105,0552998060,8
256407,0688163165,10
51449,0805043888,10
139467,0312063148,6
119725,1841490423,9
213066,1558745432,8
242962,080198775X,10
239535,0375725784,5
278418,0373112572,5
52256,0027594556,6
243759,0060175680,5
249695,1575664038,6
226965,0060548274,10
14173,0812511816,5
217566,0553487167,8
133706,0446610038,8
17190,0842329285,7
162590,0671657135,9
17190,0764228722,8
23547,0312991010,8
230427,3404149297,9
196108,0937175609,3
108405,0060503505,7
112093,0806523476,8
238120,0393316769,8
81855,0752208195,5
117384,0395572274,3
87549,0440235774,5
153054,1400047854,8
229258,078510853X,8
107044,0425158640,8
145728,1560255021,7
185771,0553342584,8
22625,0394800184,10
257820,0380703254,10
50849,1562946714,8
72451,0099149915,10
56959,0060506679,10
216557,0862328225,10
120396,0440234743,10
124363,0684802058,8
210959,0345393627,7
203566,0316693324,9
271705,014034893X,8
138124,0140707077,7
127384,0811828492,7
179734,0380709171,10
214786,0316796441,10
252843,0440237599,5
108799,0671004530,8
264321,0345387791,3
79854,0440209153,8
261412,3472612207,8
46461,0310397219,5
146803,0060168013,8
149483,0441003443,9
198726,0312262477,7
210685,067102423X,8
95902,840801014X,7
218552,0316603287,4
61910,0670401765,9
120548,8401341825,7
105979,0385265700,9
37227,0060517794,10
155141,0873385551,9
173650,0786817070,7
196108,0836220625,8
109899,0142003727,8
31040,0899191401,6
135265,0373167644,7
35857,0060927941,9
188951,0198774605,7
177186,0679454446,9
170077,0553564668,7
247852,039914465X,6
220240,0875420087,7
109427,0061081841,5
79854,0340044098,7
223438,0671034022,9
181120,0691010242,5
26153,0449147231,7
104098,1856274713,9
191575,0890512825,5
76350,0938819887,6
249953,0060901918,8
143909,3596803519,6
139884,8401422590,3
196018,0345370775,5
253629,0671038567,10
29117,8806166484,7
23571,0553382195,8
75591,0307215989,8
139070,0140070206,10
153797,0316284955,7
264031,0312283849,10
102967,038527954X,7
141901,0446516538,8
90839,3442725739,8
43910,0345403339,9
209373,0515121746,5
56447,0064401510,9
141871,0440224071,5
234948,0821744062,4
51440,0451518462,10
141958,0552150843,7
33145,207071523X,8
2276,0345423615,9
238849,0449223612,8
272273,0451450752,9
237748,0312195516,8
274393,174059276X,8
39396,0140620338,10
267061,0821728083,6
210168,1573229571,10
49109,0345349520,9
221687,0060912189,8
92853,0679776818,9
230013,0066212944,7
88693,0374332657,8
1025,0552999512,7
204936,0451200217,4
83637,0312983174,7
227702,0385510438,5
76530,0743243412,8
184386,8434811634,8
148263,0786869216,7
77383,0449126560,7
142801,0307020371,6
226745,0679883886,10
84146,0330367358,7
32440,0375828192,9
67930,0440221501,10
147847,0061042382,5
223156,034539657X,8
187863,0316899984,8
114865,0006121802,9
253949,0446608890,7
159732,0399138714,7
187410,037570504X,7
242006,0373108419,10
255489,0425179885,5
224904,0451172264,5
48975,038097407X,7
163759,0373079842,5
263645,0893752894,6
139480,2038711038,6
88937,0671732277,5
73044,0446608955,8
123883,0373079613,5
61854,0345378490,6
139828,0345383958,8
245295,0060931671,7
163534,0002555107,7
260897,0060928336,8
149908,0140112103,7
88738,0671016768,10
237271,0671888587,6
125031,0743411269,7
39396,0802139914,10
75089,0684857278,6
240144,006104444X,7
61147,0307136566,10
52521,0446602620,10
210685,0060509465,3
150124,0534203647,9
126395,0312976275,9
69378,00939625,6
121264,0375753974,6
124079,1558172289,8
165503,157859135X,10
225199,014070714X,10
154460,0340803258,9
236948,0192815229,10
16718,0374203113,7
49225,059035342X,8
21011,0192839640,7
98547,0515118362,7
182838,0345400437,5
56804,0571197639,10
115692,0316000647,9
111190,0553213105,9
39353,059048500,10
91931,0385722206,8
168034,0425163385,8
83431,0440221870,8
91832,0380708574,9
75783,0679740708,7
102532,8485704061,8
130482,0671027352,7
100578,0811801802,7
266840,0486289125,7
187613,1556610009,5
154543,0060973471,7
110912,0060199652,9
269566,034531221X,8
213628,0441798179,6
142062,0060915544,10
230427,3442452252,10
21618,0312327641,6
91119,0449239047,2
198982,0340653833,9
135776,0786881550,5
161299,0553583611,8
179772,0671036629,9
82497,0373484836,8
204813,0373825528,7
143253,030711516X,9
276670,0679310045,7
242639,037550351X,8
223154,0060987561,10
189855,068484477X,7
264828,2070422402,10
220278,0688117619,10
219546,0156007479,10
26084,0848716280,10
193499,0316601950,9
208829,0440015405,10
112026,0373250142,8
244662,0142001740,10
7346,0061099813,8
274111,0451123204,7
11993,0064610446,10
123867,0345384369,10
107645,8422678314,9
69405,0671537458,7
7105,0552998001,10
158361,0679414614,7
229741,0380868768,8
139467,0312152477,7
12917,0671701363,8
238613,0451203771,8
172676,0380750848,9
109461,0060926015,7
139467,0671799312,6
158295,0312924585,9
232959,1572243422,10
133571,0345460367,7
109899,044661162X,7
131594,0836218221,10
92652,0356055981,5
55892,0394500237,5
127233,0385416679,8
178199,0156007754,10
273976,0060094850,5
98356,0399136487,8
173291,044651862X,10
242,3498020862,8
156467,0373707657,10
235475,880781028X,9
270352,0452270839,7
149510,2070360571,10
124078,0060961325,9
165232,0843946113,9
42458,1558175520,7
8067,0312979886,9
46461,0060173726,10
15208,0316840998,7
128693,0747530386,8
150979,0316769487,7
263877,0446605484,7
236283,0345303075,10
70415,0312112572,9
232579,0671881027,5
25217,0140282580,9
166123,0399148892,9
236655,0330490192,9
113531,055356160X,8
25890,0679734996,9
249140,0679427430,7
32440,0380718332,7
60858,0425154637,3
175100,0553572393,8
25827,1569870616,5
148798,0767913795,8
29855,0060183705,6
213628,0385417381,8
277639,0345335058,6
15408,0399234039,6
55799,067178546X,4
35030,0892540141,4
160295,0060959584,8
208406,0449224791,9
44190,1879181479,9
123867,0694056081,9
28523,0830713867,1
205980,0786884207,7
244171,0671027360,9
18172,0440235936,8
100459,0316817333,10
107865,0595148476,9
115589,3499260832,7
255489,0385473117,6
98391,0060002700,8
77480,0061006793,7
144478,0345422317,8
188513,0140058362,7
250398,0743206061,5
69389,0312966091,9
269157,0446385662,5
274111,0486219763,8
164581,9727722458,8
270838,0670272663,10
244070,0767901576,6
269391,3897190230,2
98723,0380708353,8
178797,0140291806,7
269841,0785800492,7
98263,0452269571,10
160681,0373286422,5
201290,0006477232,5
60621,0446603589,10
78846,3791325906,8
236959,0553250426,7
58067,0062512668,10
196775,0812538986,8
224108,446403423,6
240051,0789513412,10
218411,0375713123,9
89851,0140250964,9
11120,0345452372,8
75081,0393036502,8
277965,0395900239,8
195079,0441795773,9
41757,0571067751,10
78846,0440211697,10
111174,0385314698,8
207965,0618065644,8
132851,0671002406,8
71902,0345401123,8
187256,0312951795,9
60263,0380789019,10
275154,086171315X,5
34300,068480087X,4
131855,0060586605,9
93363,0061057088,7
37874,0446519138,7
75149,0312421818,8
185634,0446517399,9
177284,0439554896,10
269157,0786831987,9
36907,0002005050,10
235805,1840185716,6
246776,0140053166,8
140879,0743457838,7
242273,0875421288,10
29259,0449214427,10
244627,0373185111,8
245128,0198612982,10
146175,0876057652,7
102359,0312929056,5
113531,0061031089,7
217566,0553487140,9
43246,0152105352,10
206695,1562925830,9
56399,0007102216,10
247752,0553582526,8
150661,0440241537,6
269916,0333693833,9
213628,0425058603,6
212328,0590361929,7
26443,2070370518,9
70666,006096975X,10
27647,0312972962,7
105108,0375726667,10
211919,0060929294,5
266753,0446400580,8
137589,0385493800,8
93179,0380016699,6
59189,0449006840,9
62464,0345465083,9
8019,0140012664,10
162311,0316666343,9
177284,0553280368,10
81682,0452277337,5
18038,0465069347,8
37030,0394510496,10
68436,0553141449,9
70052,0684869241,9
141322,0875424961,8
269841,9810032439,7
23872,0133622290,5
40943,039480967X,5
143175,0316602051,9
60583,0316781142,9
129851,0316472573,8
66878,0671649639,10
256843,0316096199,9
101517,0380801000,5
208147,1551668998,7
101620,0613033191,7
107326,156389629X,8
187410,0679734775,7
240543,0745310397,10
110040,0767905385,9
117539,0805063897,10
189334,0133633748,8
145728,0812570707,5
100009,155054859X,8
52853,0440212561,9
80538,0553280589,10
163433,0425192938,8
188796,0915132141,10
11676,0001055666,9
133747,014130636X,4
38464,0099468239,10
173632,3462030124,10
31846,0688157998,9
129716,0312121903,7
215225,3596124123,2
69684,0345355237,6
83671,0345422406,5
182642,2253010049,10
191560,0060173858,5
34300,0671003755,8
232990,0060172916,10
124079,059042503X,7
28255,0671700308,8
171031,0373270259,5
196282,0373270976,8
97972,0352323108,8
112914,0802132642,8
239423,0452282276,8
5499,0316710571,10
115537,0452270812,7
72352,0440235626,7
179019,0375502874,8
150124,0762100354,8
126492,0345313860,9
242073,155661456X,10
244375,0385318774,7
185308,0151008116,9
17003,0375503269,7
126492,034539657X,5
179939,8475560393,8
249111,0670859567,8
65665,9070066882,7
264996,0766816834,6
81560,0261103288,8
74056,043935806X,10
126814,0618129022,5
258084,0385509510,7
276538,3522149300,8
106173,8838444811,10
204813,0446527793,10
248572,3453022203,9
168954,043935806X,10
52521,0446601241,10
32627,0440171857,7
246678,0333904494,5
12835,3423110066,6
238613,0743225325,8
147752,1881616169,10
131046,0440236606,9
95903,0394898001,9
33818,0451157443,8
93565,078144165X,8
11676,0006513107,7
96744,8401491061,10
